ProdId,TimeId,BTC_price,ETH_price,Price_USD,NVDA_stock,AMD_stock,PPI
1,20170124,288.37,308.72,545.205288,26.8525,11.48,57.4
1,20170125,267.605,275.055,552.5288901,26.2937495,11.28,57.4
1,20170126,262.005,304.755,548.1624469,25.79,10.685,57.4
1,20170131,258.925,314.04,555.1467018,26.0074995,10.715,57.4
1,20170201,264.67,301.805,550.7222993,25.4712495,10.005,57.3
1,20170202,269.525,281.185,538.3759733,25.2925005,9.76,57.3
1,20170203,255.58,279.015,552.2427512,26.1800005,10,57.3
1,20170206,242.855,286.14,547.4932904,26.240001,9.815,57.3
1,20170207,249.63,280.25,545.2047765,26.1999995,9.87,57.3
1,20170208,250.595,271.995,539.432278,26.56,10.22,57.3
1,20170209,246.995,259.055,537.0982181,26.9537505,10.565,57.3
1,20170210,245.735,248.625,536.4350492,27.081249,10.48,57.3
1,20170213,244.35,220.02,534.0826479,27.5925,10.625,57.3
1,20170214,249.94,201.84,532.9237472,27.365001,10.49,57.3
1,20170215,253.18,215.94,534.3533304,27.28125,10.445,57.3
1,20170216,258.19,185.41,537.3678571,27.9975005,11.475,57.3
1,20170217,249.035,176.395,537.1881954,28.474999,12.305,57.3
1,20170220,242.76,225.025,537.1208259,28.725,12.27,57.3
1,20170221,236.86,218.56,533.393102,28.91625,13.04,57.3
1,20170222,229.47,224.785,533.083856,29.8525,13.665,57.3
1,20170223,220.65,224.7,535.2278139,29.461249,13.415,57.3
1,20170224,226.795,210.585,535.0183026,29.3324995,13.645,57.3
1,20170227,222.6,203.85,537.5444579,29.1624995,13.555,57.3
1,20170228,224.165,194.165,537.0666355,27.7725,13.665,57.3
1,20170302,235.695,198.64,531.6826999,27.055,13.34,57.3
1,20170303,234.84,216.215,533.702707,27.195001,13.295,57.3
1,20170306,229.45,224.09,535.1768366,26.887501,13.095,57.3
1,20170307,225.665,239.23,535.0579273,26.5250005,12.87,57.3
1,20170308,225.235,264.325,533.4606215,27.4312505,13.75,57.3
1,20170309,232.275,282.855,535.2807324,27.72375,14.27,57.3
1,20170310,234.035,298.26,539.8343438,25.75875,14.135,57.3
1,20170313,240.225,312.73,540.9066667,24.7124995,14.09,57.3
1,20170314,232.84,301.61,538.3674294,25.822499,14.81,57.3
1,20170315,241.275,294.4,538.3617021,25.7474995,14.95,57.3
1,20170316,241.46,300.23,543.3326176,25.6850005,14.805,57.3
1,20170317,241.49,296.505,543.74127,25.2162495,14.325,57.3
1,20170320,235.93,312.635,544.5242071,24.3737495,13.185,57.3
1,20170321,236.5,322.52,547.2930591,24.15875,12.86,57.3
1,20170322,234.835,331.455,546.8849624,24.585,13.08,57.3
1,20170323,233.26,345.23,545.8997648,24.9712505,13.325,57.3
1,20170324,238.015,375.36,546.7571481,24.6062495,13.28,57.3
1,20170327,240.395,386.755,549.8826291,24.808749,13.69,57.3
1,20170328,238.83,358.725,548.4640232,25.2200005,14.43,57.3
1,20170329,237.67,313.535,544.2166627,25.4025,13.895,57.3
1,20170330,236.625,324.075,544.2009225,25.4137495,13.84,57.3
1,20170331,231.395,307.4,540.4682704,25.7800005,13.765,57.3
1,20170403,224.42,281.865,538.8832011,26.24125,13.55,57.6
1,20170404,225.315,299.215,538.6317232,26.9674995,14.02,57.6
1,20170405,224.575,275.865,537.8260407,26.9437495,14.135,57.6
1,20170406,224.42,226.85,538.0723636,26.695001,13.85,57.6
1,20170407,226.15,250.405,535.5283941,26.907499,13.945,57.6
1,20170410,228.895,272.865,533.729191,26.96375,13.86,57.6
1,20170411,230.185,284.47,534.0406344,26.4987505,13.495,57.6
1,20170412,233.43,263.38,527.938486,27.0199995,13.705,57.6
1,20170413,243.93,285.54,520.5510028,26.9674995,13.75,57.6
1,20170414,251.665,287.7,520.1529393,27.175,13.85,57.6
1,20170417,248.12,290.385,521.6766084,27.28625,14.38,57.6
1,20170418,247.385,297.42,524.2341204,27.13375,14.52,57.6
1,20170419,243.23,301.335,524.5006159,25.5949995,14.35,57.6
1,20170420,243.55,289.845,524.2294774,25.2337505,14.37,57.6
1,20170421,245.85,297.535,521.3380579,24.9575005,13.145,57.6
1,20170424,245.215,299.125,531.1096314,25.1812505,13.45,57.6
1,20170425,242.43,298.75,536.1060629,24.7787495,13.315,57.6
1,20170426,241.85,294.12,530.4513322,24.40625,13,57.6
1,20170427,242.65,295.145,538.1026439,24.4749995,12.92,57.6
1,20170428,247.23,293.44,539.0782109,24.0874995,12.47,57.6
1,20170502,249.3,301.895,547.7660456,24.38,12.585,57.5
1,20170504,261.91,310.285,550.574864,24.6425,12.775,57.5
1,20170508,260.47,298.75,536.9888476,25.048751,13.005,57.5
1,20170510,257.875,299.66,535.9778297,25.1075,13.015,57.5
1,20170511,255.295,301.745,534.0938722,25.26875,13.01,57.5
1,20170512,257.83,306.22,534.9301833,25.6987505,13.14,57.5
1,20170515,266.605,324.13,536.033693,26,13.345,57.5
1,20170516,272.51,341.34,547.0433829,26.1662505,13.375,57.5
1,20170517,268.085,331.575,549.9120444,26.19625,13.535,57.5
1,20170518,268.68,340.695,549.4977362,26.21375,13.46,57.5
1,20170522,269.715,322.635,505.3693386,26.4124995,13.44,57.5
1,20170523,281.695,303.94,503.5592765,26.0199995,11.03,57.5
1,20170524,291.02,311.27,502.9063269,25.905,10.265,57.5
1,20170525,303.45,307.465,532.8225607,26.0599995,10.245,57.5
1,20170526,295.98,297.85,530.8396384,25.8625,10.1,57.5
1,20170529,291.395,299.155,530.9939298,25.8387495,10.11,57.5
1,20170530,289.31,286.665,530.7032245,25.9487505,10.22,57.5
1,20170531,283.21,297.31,533.6246798,29.4799995,10.65,57.5
1,20170601,276.16,296.285,484.9863818,31.2924995,10.885,56.6
1,20170602,278.305,298.145,487.5822591,31.922501,11.24,56.6
1,20170605,274.09,296.66,486.9293182,32.973751,11.45,56.6
1,20170607,275.97,296.975,458.2756252,33.8500005,12.2,56.6
1,20170608,277.985,305.07,456.2412421,32.8012505,11.725,56.6
1,20170609,276.025,307.425,455.7813987,32.5599995,11.15,56.6
1,20170612,276.915,308.215,455.8171311,34.18,11.485,56.6
1,20170613,282.25,298.49,545.9829979,34.6012495,11.16,56.6
1,20170614,288.365,287.54,550.1070423,34.4375,10.84,56.6
1,20170615,290.38,298,535.2440833,34.893751,10.885,56.6
1,20170616,292.61,300.64,537.2264244,34.5587505,10.905,56.6
1,20170619,295.035,298.245,535.6770296,35.29875,10.88,56.6
1,20170620,291.66,299.57,534.2494715,36.1674995,11.085,56.6
1,20170621,288.35,297.805,535.1426661,36.1312505,11.295,56.6
1,20170622,285.65,305.9,535.4338613,35.9437505,11.05,56.6
1,20170623,281.52,318.255,537.4720107,36.0874995,10.765,56.6
1,20170626,280.28,309.63,537.1592893,36.3799995,11.07,56.6
1,20170627,282.85,308.82,557.2086974,37.061251,11.74,56.6
1,20170628,283.475,308.83,559.7564792,37.1975,12.595,56.6
1,20170629,283.495,317.725,553.9330274,38.973749,12.655,56.6
1,20170630,280.155,328.47,551.1122776,38.90625,12.515,56.6
1,20170703,278.38,335.36,548.1964309,36.7262495,11.81,56.4
1,20170704,270.32,329.885,554.9415636,37.5524995,12.075,56.4
1,20170705,263.735,331.24,547.1305551,37.8199995,11.85,56.4
1,20170706,264.815,338.655,550.1406827,37.512501,11.395,56.4
1,20170707,267.24,358.015,549.6269423,38.1175,11.555,56.4
1,20170710,268.07,362.715,548.3325071,38.8487495,11.87,56.4
1,20170711,264.535,361.58,550.4705781,39.8325005,12.555,56.4
1,20170712,263.985,400.82,549.2293641,39.414999,13.57,56.4
1,20170713,259.74,441.865,547.8751573,39.7174985,14.03,56.4
1,20170714,258.815,473.12,550.9235131,39.067501,14.285,56.4
1,20170717,234.535,462.165,550.704185,38.116251,14.165,56.4
1,20170718,230.09,480.95,550.8382472,37.2675,13.705,56.4
1,20170719,232.135,474.415,548.6830662,37.2112505,13.395,56.4
1,20170720,234.075,473.69,554.1749272,36.85,12.8,56.4
1,20170721,228.83,433.37,555.7195787,36.428749,12.595,56.4
1,20170724,229.145,450.46,548.9901723,35.528749,12.43,56.4
1,20170725,219.29,466.445,546.0001515,35.6687505,12.765,56.4
1,20170726,212.945,467.33,544.5349425,35.6425,12.995,56.4
1,20170727,225.69,464.045,546.3158509,36.543751,13.465,56.4
1,20170728,226.16,465.61,549.6770405,37.834999,13.575,56.4
1,20170731,228.075,441.46,557.9574508,38.5424995,13.86,56.4
1,20170801,230.275,427.905,557.5326216,39.9449995,14.175,56.4
1,20170802,229.16,444.215,560.3189955,40.6312505,13.96,56.4
1,20170803,228.94,480.2,558.9317507,40.752499,13.625,56.4
1,20170804,229.04,451.15,553.0127207,41.15625,13.815,56.4
1,20170807,228.53,478.035,550.2755917,40.981251,13.34,56.4
1,20170808,228.14,580.905,547.2033691,41.501249,13.575,56.4
1,20170809,228.975,672.895,548.3142213,41.4275,13.67,56.4
1,20170810,232.79,709.055,548.4405056,41.92375,13.835,56.4
1,20170811,238.795,659.095,555.4971192,41.8125,14.205,56.4
1,20170814,240.415,699.59,551.854669,41.188749,14.095,56.4
1,20170816,242.73,716.035,545.7192812,41.9725,15.025,56.4
1,20170817,241.12,746.58,547.3031312,40.7875,14.37,56.4
1,20170818,238.54,833.64,546.5707152,40.5825005,13.89,56.4
1,20170821,239.75,800.53,547.7191178,40.8774985,13.845,56.4
1,20170823,237.435,836.615,545.233529,40.6949995,13.655,56.4
1,20170824,232.635,685.72,544.8126018,40.897501,13.525,56.4
1,20170825,230.2,721.815,547.3838056,41.2887495,13.3,56.4
1,20170828,244.5,668.345,559.2143477,42.0687505,13.19,56.4
1,20170829,229.31,740.695,560.0346094,42.5462495,13.42,56.4
1,20170830,229.61,773.865,552.868455,42.9087505,13.315,56.4
1,20170831,233.27,763.83,551.0332542,42.485001,12.715,56.4
1,20170901,232.15,732.255,550.0750933,42.1237505,12.515,56
1,20170904,231.64,749.865,548.947948,38.9887505,12.135,56
1,20170905,228.87,719.525,548.5653054,40.96875,12.715,56
1,20170906,228.755,735.235,555.2546498,41.9074995,12.945,56
1,20170907,230.715,762.265,558.1412086,41.5474985,12.855,56
1,20170908,232.975,843.59,559.5094092,40.8600005,12.485,56
1,20170911,235.555,921.46,555.2803207,40.5,12.405,56
1,20170912,234.38,995.585,554.4431287,40.039999,12.14,56
1,20170913,233.505,1015.86,550.3524014,40.3125,12.215,56
1,20170914,235.905,1027.665,550.0531754,40.887501,12.245,56
1,20170915,237.865,1098.09,555.8475062,41.4249995,12.55,56
1,20170918,236.68,1141.49,554.269624,41.2662505,12.41,56
1,20170919,237.035,1233.235,555.5828162,40.928751,12.355,56
1,20170920,237.57,1321.99,556.9515394,40.9799995,12.055,56
1,20170921,238.13,1236.235,553.0865672,41.300001,12.42,56
1,20170922,238.455,1208.065,552.2034283,41.9750005,12.975,56
1,20170925,238.71,1351.675,545.7109005,42.6875,13.265,56
1,20170926,244.635,1340.595,542.0966098,41.5174995,12.915,56
1,20170927,243.215,1084.09,539.7448479,41.5249995,12.915,56
1,20170928,243.175,935.575,540.392106,41.6049995,12.77,56
1,20170929,244.195,1034.035,540.429525,41.177502,12.325,56
1,20171010,245.695,1048.465,541.6536367,41.84375,12.57,56
1,20171011,246.315,1106.03,542.8639109,42.12125,12.445,56
1,20171012,247,1088.59,541.9824728,42.352499,12.24,56
1,20171016,251.59,1009.92,547.7928151,42.545,12.285,56
1,20171017,254.005,971.885,544.2262391,44.094999,12.485,56
1,20171018,260.035,1014.125,548.210844,47.0074995,13.02,56
1,20171019,267.975,1069.7,545.4771313,46.8087505,13.085,56
1,20171020,266.225,1038.69,542.1451201,46.703751,13.3,56
1,20171023,262.885,1082.05,538.249216,45.0387495,13.78,56
1,20171024,267.035,1184.775,538.6348528,45.1137505,13.26,56
1,20171025,267.305,1212.89,545.7916116,43.495001,12.885,56
1,20171026,271.325,1121.8,539.3167836,43.62875,12.68,56
1,20171027,276.11,1081.58,534.1585392,43.6275005,12.685,56
1,20171030,279.105,1073.085,540.1559227,43.7424985,12.695,56
1,20171031,287.755,896.875,540.1288879,44.6224995,12.71,56
1,20171101,290.61,887.045,539.9043296,44.8724995,12.735,56
1,20171102,309.995,685.43,540.8263808,44.77,13.09,56
1,20171103,324.055,787.315,538.0018566,44.9887505,13.325,56
1,20171106,321.015,800.465,539.8824955,45.1949995,13.335,56
1,20171107,319.675,836.415,538.6712036,45.1049995,13.285,56
1,20171108,344.285,871.49,539.9838894,46.0949995,13.545,56
1,20171109,387.775,823.755,542.9608102,47.526249,13.615,56
1,20171110,438.055,846.725,547.9857578,47.3425005,13.785,56
1,20171113,411.07,849.775,550.8682549,47.8774985,14.09,56
1,20171114,374.935,885.355,555.7954432,48.331249,14.265,56
1,20171115,381.51,931.53,557.0474152,48.911251,14.235,56
1,20171116,379.3,933.93,556.1004327,49.40625,14.245,56
1,20171117,374.09,958.675,546.4663853,48.932501,14.02,56
1,20171120,355.25,949.19,545.3211225,48.8062495,13.865,56
1,20171121,320.795,939.665,546.7837116,49.5162485,13.945,56
1,20171122,333.495,871.47,551.5428989,49.3312515,14.045,56
1,20171123,334.075,839.3,552.0697581,49.3362505,14.255,56
1,20171124,323.77,849.04,560.3370592,48.79875,12.71,56
1,20171127,333.98,837.765,557.5774181,48.74625,12.23,56
1,20171128,333.585,861.355,555.447309,49.8274995,11.77,56
1,20171129,330.3,881.68,554.0403471,50.9137495,11.035,56
1,20171130,319.345,872.615,555.6157468,51.598749,11,56
1,20171201,323.88,866.11,556.0289605,51.821251,11.005,56
1,20171204,324.135,864.4,551.4662748,51.4324985,10.825,56
1,20171205,323.205,861.83,549.7072568,51.75375,10.975,56
1,20171206,320.59,854.115,553.931015,52.084999,11.865,56
1,20171207,322.95,861.72,553.967309,52.8699985,12.095,56
1,20171208,347.495,831.875,552.8267813,52.4050005,11.73,56
1,20171211,355.73,776.08,555.7325404,50.8374995,11.19,56
1,20171212,355.855,734.97,570.9698401,53.7875005,11.275,56
1,20171213,363.805,688.635,562.0012584,53.6474995,11.06,56
1,20171214,376.37,715.365,557.1619545,53.25375,11.13,56
1,20171215,367.745,701.975,551.23729,52.4750005,10.95,56
1,20171218,355.85,712.89,558.4115873,53.1812495,11.225,56
1,20171219,359.64,648.44,557.8128415,53.262501,11.515,56
1,20171220,394.95,605.515,560.6616009,53.133751,11.35,56
1,20171221,392.69,579.125,559.1392745,53.8649995,11.365,56
1,20171222,402.755,505.865,555.9456499,53.82625,11.395,56
1,20171226,415.53,544.145,558.2651003,53.950001,11.36,56
1,20171227,433.61,570.09,559.6431227,53.9212495,11.54,56
1,20171228,439.92,550.33,562.3838352,52.87125,11.27,56
1,20171229,433.975,526.31,564.5056609,50.168749,10.95,56
1,20180102,438.8,535.73,561.6074174,49.916248,10.895,56.1
1,20180103,454.53,498.41,560.1823178,49.0750005,10.75,56.1
1,20180104,453.36,470.715,559.4740493,48.1000005,10.34,56.1
1,20180105,461.175,418.31,559.2035968,46.6599995,10.02,56.1
1,20180108,448.495,389.28,554.4943383,46.8724995,9.88,56.1
1,20180109,436.02,405.71,552.0086318,47.9650005,10.07,56.1
1,20180110,439.605,382.17,545.4121418,48.241249,10.06,56.1
1,20180111,440.575,386.38,548.8815469,48.275,10.06,56.1
1,20180112,450.77,401.25,572.5554443,47.9662495,10.01,56.1
1,20180115,455.195,396.39,578.2431418,47.303751,10.08,56.1
1,20180116,431.625,378.77,570.0780853,46.7425005,10.065,56.1
1,20180117,416.445,376.055,570.1370751,47.25,10.17,56.1
1,20180118,424.125,381.5,570.2658875,48.7525005,10.755,56.1
1,20180119,426.805,394.095,569.8924073,49.0862505,11.03,56.1
1,20180122,428.235,409.93,569.3225264,49.0775015,10.99,56.1
1,20180123,431.885,421.505,571.4373446,49.1875,10.975,56.1
1,20180124,429.225,504.565,576.1267427,48.362499,10.485,56.1
1,20180125,431.93,881.68,576.5472109,48.696251,10.46,56.1
1,20180126,429.1,872.615,569.2981639,49.5349995,10.57,56.1
1,20180129,443.925,866.11,563.330348,49.5662495,10.535,56.1
1,20180130,455.435,864.4,565.0334227,48.995001,10.425,56.1
1,20180131,450.765,861.83,569.3759982,49.25,10.68,56.1
1,20180201,444.33,854.115,571.6860057,52.1812495,11.75,56.3
1,20180202,447.26,861.72,569.276077,53.842501,12.2,56.3
1,20180205,441.935,831.875,562.437581,53.4987505,11.94,56.3
1,20180206,430.585,734.97,561.0038299,55.4475,12.075,56.3
1,20180207,397.295,688.635,541.7595304,55.307501,11.865,56.3
1,20180208,372.735,715.365,541.2921555,54.977501,11.855,56.3
1,20180209,385.53,701.975,540.5673126,56.1850015,12.045,56.3
1,20180212,382.385,712.89,542.2350343,55.79125,11.935,56.3
1,20180213,383.35,698.045,540.4770472,55.525,12,56.3
1,20180214,400.935,648.44,541.8182494,55.2524985,12.005,56.3
1,20180219,414.59,535.73,544.9707555,56.164999,12.415,56.3
1,20180220,388.26,498.41,544.8026019,57.2612495,12.71,56.3
1,20180221,396.5,470.715,552.2684874,57.7325005,12.555,56.3
1,20180222,395.435,455.535,554.1067895,59.366251,12.88,56.3
1,20180223,394.175,418.31,538.3083354,59.255001,12.825,56.3
1,20180226,394.31,389.28,538.7421639,59.4375,12.63,56.3
1,20180227,387.62,405.71,535.9921167,60.1175005,12.785,56.3
1,20180228,374.915,382.17,545.8996477,61.09,13.26,56.3
1,20180302,374.095,401.25,539.2596972,60.6037505,12.98,56.3
1,20180305,373.015,396.39,540.1977657,61.715,13.5,56.3
1,20180306,374.4,378.77,543.4495256,60.6199985,13.525,56.3
1,20180307,371.5,376.055,542.8296916,58.6425,12.745,56.3
1,20180308,380.8,381.5,538.3597477,54.7787495,11.555,56.3
1,20180309,379.51,409.93,538.968129,53.7124995,11.37,56.3
1,20180312,377.885,404.885,565.0918005,57.7087495,11.715,56.3
1,20180313,375.075,455.235,568.2143765,56.5912495,11.53,56.3
1,20180314,379.765,505.865,547.837435,57.0512505,11.1,56.3
1,20180315,382.275,538.61,551.4196516,57.5637495,11.615,56.3
1,20180316,388.25,544.145,538.1174736,57.46875,11.675,56.3
